Owner,Collection City,Collection City Geocoordinates,Binder,Number,Composer,Nationality,Title,Opera,Pub. City,Pub. State,Pub. Country,Pub. Coordinates,Publisher,Date,Publication decade,Subject,Has t.p.?,Illustration?
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,34,,,Nothing more ; Winter garden waltz ; Oh would I were a boy again; Welsh quadrille,,New York,New York,United States,"40.7142700, -74.0059700",C.B. Seymour,1859,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,35,"Verdi, Giuseppe",Italian,Miserere : Il Trovatore,Trovatore,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,36,"Grobe, Charles",German immigrant,Give me a cot,,Boston,Massachusetts,United States,"42.3584300, -71.0597700",Oliver Ditson,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,37,"Verdi, Giuseppe",Italian,Traviata,Traviata,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",John Marsh,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,38,"Gounod, Charles",French,Grand March from Faust,Faust,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,39,"Meyer, R.",,Daisy : march militaire,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Reed Meyer,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,40,"Meyer, R.",,Laurel : march militaire,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Reed Meyer,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,41,"Candidus, William, Jr.",American,Wilmington grand march,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Reed Meyer,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,42,"Meyerbeer, Giacomo",German,Marche du sacre de l'opera Le Prophete,Prophete,Boston,Massachusetts,United States,"42.3584300, -71.0597700",George P. Reed,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,43,,,Partridge polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Reed Meyer,,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,44,"Poulton, George R.",English immigrant,Caprice : polka,,Buffalo,New York,United States,"42.8864500, -78.8783700",J. Sage & Sons,1852,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,45,"Magruder, James E.",,My partners polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",John Marsh,,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,46,"Knecht, Henry",,Empress Henrietta's jovial waltz,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",George Willig Jr.,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,47,"Baker, Thomas",English immigrant,Piccolomini polka,,New York,New York,United States,"40.7142700, -74.0059700",Horace Waters,,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,48,"Schoeffler, F. A.",,Ladies polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Beck & Lawton,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,49,"Kerssen, Carl",,Mount Vernon polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",R. Wittig,1857,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,50,"Harris, H. C. (Harry C.)",,Empire polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,1852,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,51,"Brown, Francis H. (Francis Henry)",American,Plume polka,,New York,New York,United States,"40.7142700, -74.0059700",S.T. Gordon,,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,52,"Hunt, R. F.",,Pleasant dream polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",J.N. Beck,1854,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,53,"Balleyguier, Delphin",French,Flirt polka,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",George Willig Jr.,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,54,"Esher, Amelia M.",,Polytechnic polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,1854,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,55,"Keller, Matthias",German immigrant,Ravel polka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,1846,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,56,"Ketterer, Eugene",French,Bacio = The Kiss,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",J.E. Gould,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,57,"Leduc, Alphonse",French,Chatelaine fantaisie,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,58,"Iungerich, Edward C.",American,Angel waltz,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Beck & Lawton,1850,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,59,"Burgmüller, Friedrich",German,Redowa waltz,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",A. Fiot,,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,60,"Tucker, Henry",American,Willow dell : polka redowa,,Albany,New York,United States,"42.6525800, -73.7562300",J.H. Hidley,1856,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,61,"Bubna, A. de (Alexander)",,Amanda mazurka,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Marsh,1859,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,62,"Hassler, Mark",German immigrant,Opera house galop,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Lee & Walker,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,63,"Kielblock, Adolph",,Abby galop,,Boston,Massachusetts,United States,"42.3584300, -71.0597700",George P. Reed,1854,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,64,"Carella, P.",,Monkey gallop,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",Beck & Lawton,1859,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,65,Coppler,,Brightest eyes galop,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",G. Andre,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,66,"Ascher, Joseph",Dutch,Galop bachique,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",G. Andre,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,67,"Viereck, J. C. (John Conrad)",German immigrant,Favori,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",A. Fiot,1848,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,68,"Guernsey, Wellington",Irish,Sturm Marsch galop,,New York,New York,United States,"40.7142700, -74.0059700",William Hall & Son,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,69,"Rossini, Gioacchino",Italian,Gallopade from William Tell,Guillaume Tell,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",George Willig,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,70,"Brown, Francis H. (Francis Henry)",American,Gipsey schottisch,,New York,New York,United States,"40.7142700, -74.0059700","Firth, Pond & Co.",1852,1850,Piano music,1,1
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,71,"Miller, Jno. F.",,Clayton schottisch,,Wilmington,Delaware,United States,"39.7459500, -75.5465900",Duffy & Miller,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,72,"Magruder, James E.",,Peabody schottisch,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Miller & Beacham,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,73,Zaleucus,,Herculean quick step,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",George Willig,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,74,"Bubna, A. de (Alexander)",,Lancers quadrilles,,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",John Marsh,,1850,Piano music,1,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,75,,,Money musk,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Henry McCaffrey,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,76,,,Hob nob,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Boswell's,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,77,,,Sparking Sunday night,,New York,New York,United States,"40.7142700, -74.0059700",William Dressler,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,78,,,Durangs hornpipe & money musk,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Boswell's,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,79,,,College hornpipe ; Fisher's hornpipe,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Boswell's,,1850,Piano music,0,0
Elizabeth A. Morrow,Wilmington,"39.7459500, -75.5465900",LOC M1 .A15 v.89,80,,,Rory O'More,,Baltimore,Maryland,United States,"39.2903800, -76.6121900",Boswell's,,1850,Piano music,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,1,"Meyerbeer, Giacomo",German,Hermit's prophecy : sung by Jenny Lind,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,2,"Lee, Alexander",English,"Napolitaine : ""I am dreaming of thee""",,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,3,"Donizetti, Gaetano",Italian,When the joys of youth = Ecco il pegno : aria,Gabriella di Vergy,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,4,"Verdi, Giuseppe",Italian,Gems from Verdi's opera of Ernani,Ernani,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,5,"Glover, Charles William",English,I miss thee my mother,,Boston,Massachusetts,United States,"42.3584300, -71.0597700",Martin & Beals,,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,6,"Blewitt, J. (Jonathan)",English,As I gazed upon the moonlit sea : ballad,,New York,New York,United States,"40.7142700, -74.0059700",E. Riley,1841,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,7,"Müller, Friedrich F.",,Alpine hunters,,Boston,Massachusetts,United States,"42.3584300, -71.0597700",George P. Reed,1841,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,8,"Knight, Joseph Philip",English,Grecian daughter,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,9,"Schubert, Franz",Austrian,Last greeting,,Boston,Massachusetts,United States,"42.3584300, -71.0597700",George P. Reed,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,10,"Wallace, William Vincent",Irish,Sleeping I dreamed love,,New York,New York,United States,"40.7142700, -74.0059700","Firth, Hall & Pond",1844,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,11,"Linley, George",English,Jessie,,New York,New York,United States,"40.7142700, -74.0059700","Firth, Hall & Pond",,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,12,"Lavenu, Louis Henry",English,On the banks of Guadalquiver : Loretta,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,13,"Rooke, W. M. (William Michael)",Irish,Yes methinks I see her smiling,,New York,New York,United States,"40.7142700, -74.0059700",Millet's Music Saloon,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,14,"Latour, Aristide de",French,Retour de Daniel : romance dramatique,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,1846,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,15,"Masini, F. (Francesco)",Italian,Fleur qu'il m'a donnée : romance,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,16,"Masini, F. (Francesco)",Italian,Meunière de Marly : chansonnette,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,17,Quatrelles,French,Ange des petits enfants : à Mme. Sabatier,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,18,"Masini, F. (Francesco)",Italian,Laisse moi prier = Lass mich beten : romance,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,19,"Boieldieu, A. (Adrien)",French,[Bonheur caché] : [romance],,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,20,"Masini, F. (Francesco)",Italian,Gabriel et Marie : mélodie,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,21,"Caradori-Allan, Maria",French,Lay of the sylph = Sono il silfo : canzonetta,,New York,New York,United States,"40.7142700, -74.0059700",W. Dubois,1847,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,22,"Martin, Henriette",,Marguerite : chansonnette,,Paris,,France,"48.8534100, 2.3488000",Launer,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,23,"David, Félicien",French,Bayadère : aman,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,24,"Masini, F. (Francesco)",Italian,Un mardi gras à Venise,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,25,"Masini, F. (Francesco)",Italian,Etoile des champs : mélodie,,Paris,,France,"48.8534100, 2.3488000",Lemoine & Cie,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,26,"Masini, F. (Francesco)",Italian,Isolina = Isolina : arietta,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,27,"Clapisson, L. (Louis)",French,Enfant perdu : romance,,Paris,,France,"48.8534100, 2.3488000",Lemoine & Cie,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,28,"Bonoldi, Francesco",Italian,Prière exaucée,,Mainz,,Germany,"49.9841900, 8.2791000",B. Schott,,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,29,"Tedesco, Fortunata",German,Colasa : Tedesco's Spanish song,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,30,"Verdi, Giuseppe",Italian,What enchantment = Non fusogno : aria : i Lombardi,Lombardi,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,31,"Glover, Charles William",English,Beautiful sunbeam,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,32,"Verdi, Giuseppe",Italian,Gems from Verdi's opera of Nebuchadnezzar,Nabucco,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1847,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,33,"Bellini, Vincenzo",Italian,Deh! tu deh tu bell' anima : romanza di Romeo de Copuletti ei Montecchi,Capuleti e i Montecchi,New York,New York,United States,"40.7142700, -74.0059700",Millet's Music Saloon,,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,34,"Donizetti, Gaetano",Italian,Deh! non voler costringere : Romanza : sung by Madlle. Beck in the opera of Anna Bolena,Anna Bolena,New York,New York,United States,"40.7142700, -74.0059700","Firth, Hall & Pond", ,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,35,"Donizetti, Gaetano",Italian,Cielo à miei lunghi spasimi : cavatina : nell opera Anna Bolena,Anna Bolena,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",George Willig,,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,36,"Donizetti, Gaetano",Italian,"Don Pasquale : komische oper in 3 Acten. No. 14, Intermezzo",Don Pasquale,Vienna,,Austria,"48.2084900, 16.3720800",Diabelli,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,37,"Donizetti, Gaetano",Italian,La morale in tutto questo : rondo final : chanté par Melle. Grisi : dans l'opera Don Pasquale,Don Pasquale,Philadelphia,Pennsylvania,United States,"39.9523400, -75.1637900",A. Fiot,,1840,Songs with piano,0,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,38,"Halévy, F. (Fromental)",French,"La reine de Chypre : opéra en 3 actes. No. 9 bis, Cavatine",,Paris,,France,"48.8534100, 2.3488000",Maurice Schlesinger,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,39,"Donizetti, Gaetano",Italian,I'll pray for thee : in the opera of Lucia di Lammermoor,Lucia di Lammermoor,New York,New York,United States,"40.7142700, -74.0059700",William Dubois,,1840,Songs with piano,1,0
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,40,,,Teresa Truffi,,New York,New York,United States,"40.7142700, -74.0059700",Atwill,1848,1840,Songs with piano,1,1
Pattie Burnley,New York,"40.7142700, -74.0059700",LOC M1 .A15 v.9,41,"Donizetti, Gaetano",Italian,"If the deep voice of sorrow : Il segreto : air from Donizetti's admired opera Lucrezia Borgia, sung by Signora Pico",Lucrezia Borgia,New York,New York,United States,"40.7142700, -74.0059700",Firth & Hall,1844,1840,Songs with piano,0,0
