Owner,Collection City,Collection City Lat,Collection City Long,Call Number,Position in Volume,Composer,Comp. Dates,Comp. Nationality,Title,Opera,P. City,P. State,P.Country,Publisher Lat,Publisher Long,Publisher,Date,Publication decade,Subject,Has t.p.?,Illustration?
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,27,"Abt, Franz",1819-1885,German,Stay with me,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,G. Andre,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,28,"Schubert, Franz",1797-1828,Austrian,Barcarolle,,Chicago,Illinois,United States,41.85003,-87.65005,Root & Cady,1861,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,29,"Truhn, F. H. (Friedrich Hieronymus)",1811-1886,German,Parting and sorrow,,New York,New York,United States,40.71427,-74.00597,G. Schirmer,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,30,"Guglielmo, P. D.",1810-1873,Italian,Lover and the bird,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,31,"Meerbach, F. W.",1814-1893,German immigrant,Dedication Widmung,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,32,"Schumann, Robert",1810-1856,German,"He, of all the best, the noblest",,New York,New York,United States,40.71427,-74.00597,G. Schirmer,1870,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,33,"Schumann, Robert",1810-1856,German,Early green,,Boston,Massachusetts,United States,42.35843,-71.05977,"Koppitz, Prufer & Co.",1869,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,34,"Mozart, Wolfgang Amadeus",1756-1791,Austrian,Violet,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,35,"Fuchs, Ferdinand C.",1811-1848,Austrian,O my ador'd,,St. Louis,Missouri,United States,38.62727,-90.19789,Balmer & Weber,,1860,Songs with piano,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,1,"Hansen, W. R.",,,"Musical recreation : at St. Mary's Hall, Burlington, N.J.",,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,2,"Jarvis, Charles",1809-1871,English immigrant,Overture to Rossini's celebrated opera Il turco in Italia,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1830,Piano music (4 hands),1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,3,"Norton, I. T.",,,Sprig of shellelagh,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,4,"Iucho, Wilhelm",1803-1880,German immigrant,Introduction and variations : on a favorite French air,,New York,New York,United States,40.71427,-74.00597,Dubois & Stodart,,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,5,"Haydn, Joseph",1732-1809,Austrian,Schoolmaster,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,6,"Hummel, Johann Nepomuk",1778-1837,Austrian,Hungarian air : varied for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,7,,,,Cherry ripe,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,8,,,,Plough boy,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,9,,,,Corn riggs are bonnie,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,10,"Bayly, Thomas Haynes",1797-1839,English,Divertimento for the piano-forte : Hark the convent bells are ringing : from Bayly's Mel,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,R. H. Hobson,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,11,"Kiallmark, George",1781-1835,English,Ade?le : a divertimento for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,12,"Blagrove, R. M. (Richard M.)",1826-1895,English,Peasant's joy : rondo for the piano forte,,New York,New York,United States,40.71427,-74.00597,E. Riley,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,13,"Devereaux, L. (Leonardus)",,,Rise gentle moon,,New York,New York,United States,40.71427,-74.00597,E. Riley,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,14,"Valentine, Thomas",1790-1878,,White cockade : arranged as an easy rondo for the piano forte,,New York,New York,United States,40.71427,-74.00597,Dubois & Stodart,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,15,"Carafa, Michele",1787-1872,Italian,Air de ballet : no. 1,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,16,"Rossini, Gioacchino",1792-1868,Italian,Cavatina della Zelmira : no. 4,Zelmira,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,17,"Herz, Henri",1803-1888,Austrian,Coquettes : two favorite setts of quadrilles : in two numbers,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,18,"Herz, Henri",1803-1888,Austrian,Coquettes : two favorite setts of quadrilles : in two numbers,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,19,"Jarvis, Charles",1809-1871,English immigrant,Bouquet : a fashionable set of quadrilles inscribed by permission to Mr. E. Ives Junr.,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,20,"Jarvis, Charles",1809-1871,English immigrant,New sett of quadrilles : from Bellini's celebrated opera La Norma,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,21,"Dielmann, Henry",,,Flushing Institute : grand march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Marches (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,22,"Hupfield, Charles Frederic",1787-1864,German immigrant,President Monroe's march : for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,J. G. Klemm,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,23,"Jarvis, Charles",1809-1871,English immigrant,Great Western march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1830,Marches (Piano),1,1
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,24,"Goneke, John F.",1784-1847,,President Jackson's grand march : as performed at the Chesnut Theatre,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1830,Marches (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,25,"Rossini, Gioacchino",1792-1868,Italian,Trumpet march : in the opera of Tancredi,Tancredi,New York,New York,United States,40.71427,-74.00597,Dubois & Stodart,,1830,Marches (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,26,"Hu?nten, Franz",1793-1878,German,Turkish march : no. 2,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Marches (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,27,"Schroeder, R.",,,Much admired Spanish waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,28,"Jarvis, Charles",1809-1871,English immigrant,Haidee : waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Piano music (4 hands),1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,29,,,,Robin waltz : arranged for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,30,"Auber, D. F. E. (Daniel Francois Esprit)",1782-1871,French,Two favorite waltzes from Auber's opera of The maid of Cashmere,Maid of Cashmere,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,31,"Jarvis, Charles",1809-1871,English immigrant,Re?verie : waltz a? la Beethoven,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,32,"Jarvis, Charles",1809-1871,English immigrant,Lune : a waltz for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,33,"Jarvis, Charles",1809-1871,English immigrant,Soleil : a waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,34,"Phipps, T. B. (Thomas Bloomer)",1796-1849,,Rossignol waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,35,"Walker, Edward L.",,,Zephyr waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Oates,,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,36,,,,Two gallop waltzes,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,37,,,,Gallop waltz : from Rossini's William Tell ; Gallop waltz : from Auber's Masaniello,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,38,"Strauss, Johann, I",1804-1849,Austrian,Social galop,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,39,"Jarvis, Charles",1809-1871,English immigrant,Solitaire : a waltz for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,40,"Jarvis, Charles",1809-1871,English immigrant,Juanna : a quadrille waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Blake's Music Warehouse,,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,41,,,,Macdonalds : fourth sett of musical snuff box waltzes,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,42,,,,Varsaw mazurka : arranged for the piano forte,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Piano music,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,43,"Strauss, Johann, I",1804-1849,Austrian,Duke of Reichstadt's celebrated waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Waltzes (Piano),0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,44,,,,Pleyel's celebrated German hymn : with variations for the piano forte,,New York,New York,United States,40.71427,-74.00597,William Dubois,,1830,Songs with piano,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,45,"Jarvis, Charles",1809-1871,English immigrant,Motetto : There's rest in heaven!,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,G. E. Blake,,1830,Songs with piano,1,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,46,"Fontana, Julian",1810-1869,Polish,Third of May : song : from a collection of Polish national melodies,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Songs with piano,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,47,"Moore, Thomas",1779-1852,Irish,They tell thou'rt the favoured guest : a ballad,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Songs with piano,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,48,"Bishop, Henry R. (Henry Rowley)",1786-1855,English,If I speak to thee in friendship's name,,Boston,Massachusetts,United States,42.35843,-71.05977,C. Bradlee,,1830,Songs with piano,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,49,"Bishop, Henry R. (Henry Rowley)",1786-1855,English,They have give thee to another : ballad,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,,1830,Songs with piano,0,0
Margaret R. C. Mitchell,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.8,50,"Lover, Samuel",1797-1868,Irish,Trysting tree,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Fiot, Meignen & Co.",,1830,Songs with piano,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,1,,,,Mother's Bible,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Songs with piano,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,2,Amateur,,,Tis midnight hour : ballad,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,1843,1840,Songs with piano,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,3,"Glover, Stephen",1813-1870,English,Prince Albert's grand march,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,4,"Getze, J. A. (Jacob Alfred)",,,Palmyra : galopade brilliant,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,5,"Dodworth, Allen",1817-1896,English immigrant,Ocean wave quick step,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,6,"Rebhun, T.",,,Hewitt's quick step : as performed by the Jefferson Guards Band,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,1840,1840,Piano music,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,7,"Bellini, Vincenzo",1801-1835,Italian,Take them I implore thee,Norma,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,8,"Standbridge, J. C. B. (John Christopher Barnett)",1800-1871,English immigrant,American rondo,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,[Loud's],,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,9,"Hu?nten, Franz",1793-1878,German,Gallopade quadrille,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,10,"Iucho, Wilhelm",1803-1880,German immigrant,Calisthenic rondo,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,[Loud's],,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,11,,,,Fanny Ellsler's celebrated dance,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,12,"Grobe, Charles",1817-1879,German immigrant,Cologne water waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,1843,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,13,"Rosenberg, S. T.",,,Bochsa's celebrated march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,14,"Burgmu?ller, Friedrich",1806-1895,German,Retraite : rondina militaire,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,15,"Adam, Adolphe",1803-1856,French,Husband ever dear,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,16,,,,Tivolian waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,17,"Cooper, Samuel A.",,American,Light guard's quick step,,Hartford,Connecticut,United States,41.76371,-72.68509,H. Goodwin 2nd,,1840,Piano music,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,18,"Strauss, Johann, I",1804-1849,Austrian,Rosa waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,19,"Weiland, Francis",,,Bolero,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,John F. Nunns,1841,1840,Piano music,1,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,20,"Gildon, J. (John)",,English,None so pretty,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,[Loud's],,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,21,"Burgmu?ller, Friedrich",1806-1896,German,Norma march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,22,"Glynn, William Cooper",,,Bayeaux's quick step,,Albany,New York,United States,42.65258,-73.75623,Boardman & Gray,1842,1840,Piano music,1,1
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,23,"Getze, J. A. (Jacob Alfred)",,,Turquoise grand waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,1,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,24,"Getze, J. A. (Jacob Alfred)",,,General Cass grand march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,1843,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,25,,,,Washington's grand march ; Washington's quick step,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,26,,,,Washington's favorite march ; Battle of Trenton march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,27,,,,Stop waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,28,"Auber, D. F. E. (Daniel Francois Esprit)",1782-1871,French,Market chorus,Masaniello,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,[Loud's],,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,29,"Czerny, Charles",1791-1857,Austrian,Prince Albert's royal march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,,1840,Piano music,0,0
Hooke,Philadelphia,39.95234,-75.16379,LOC M1 .A15 v.80,30,"Browne, Miss",1790–1858,English,Captive knight,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1840,Songs with piano,1,1
